pid,milk,fat,fat_percent,milk_wt
1408,136.57305,12.52467,0.02696,1
1409,-49.85664,-13.61951,-0.04927,1
1410,72.49697,-0.48995,-0.01723,1
1411,-154.09720,-6.68216,0.01194,1
1412,119.25516,2.32798,-0.01429,1
1413,-28.76840,9.08327,0.03309,1
1414,63.02037,-7.27261,-0.03657,1
1415,8.83587,-1.83124,-0.00536,1
1416,113.09888,2.00892,-0.00813,1
1417,205.00908,14.52845,0.01168,1
1418,-248.70021,-8.36164,0.03216,1
1419,-89.74114,-1.15340,0.02000,1
1420,-276.58355,-17.92861,-0.01006,1
1421,123.74962,2.76196,-0.01604,1
1422,119.88351,-1.90986,-0.02881,1
1423,85.84152,7.19700,0.01549,1
1424,-13.18198,2.48497,0.02357,1
1425,293.87652,2.56119,-0.06052,1
1426,279.16706,7.61527,-0.03662,1
1427,-69.33653,-9.58388,-0.02035,1
1428,5.12757,2.99958,0.01467,1
1429,-136.62149,3.56749,0.04229,1
1430,-20.25952,0.16991,-0.00175,1
1431,2.78047,0.45632,0.00146,1
1432,-15.43490,-5.45024,-0.01061,1
1433,-206.43134,-4.36257,0.03152,1
1434,-126.90829,1.32919,0.03019,1
1435,106.58446,6.27460,-0.00341,1
1436,-5.02439,1.44486,0.01797,1
1437,-92.11501,-11.25153,-0.02977,1
1438,44.56962,4.70793,0.00600,1
1439,-272.69770,-6.07246,0.03382,1
1440,87.25505,5.00809,0.00875,1
1441,167.03561,-3.51873,-0.04997,1
1442,-42.62255,-0.72646,0.01203,1
1443,-280.09406,-9.58079,0.02748,1
1444,-7.51516,-8.94184,-0.03472,1
1445,-137.75659,-5.03763,0.02388,1
1446,26.15292,-0.33478,-0.00697,1
1447,-24.51225,4.98375,0.01649,1
1448,-83.82805,7.22446,0.04068,1
1449,-61.84174,-0.38629,0.02263,1
1450,-71.88278,-3.81168,-0.00352,1
1451,424.96008,19.27504,-0.02122,1
1452,-141.43162,-3.73383,0.02455,1
1453,-56.51495,-2.64533,0.00549,1
1454,-91.10321,-11.55642,-0.02639,1
1455,-63.55817,-8.57316,-0.02080,1
1456,286.79998,7.58962,-0.03634,1
1457,164.75041,9.64794,0.00948,1
1458,34.43402,6.22510,0.01952,1
1459,35.25658,-0.17838,-0.01039,1
1460,-299.97520,-20.36471,-0.00660,1
1461,-0.13860,2.72079,0.01310,1
1462,-138.80565,2.34939,0.04114,1
1463,-28.38311,1.50561,0.01987,1
1464,125.34269,9.12492,0.00895,1
1465,-29.46115,9.39556,0.03943,1
1466,68.31339,5.79643,0.00179,1
1467,-68.77013,-2.61889,0.00904,1
1468,-110.94621,-4.90858,0.00349,1
1469,-46.35832,4.32143,0.02603,1
1470,-189.35879,-3.29641,0.02559,1
1471,349.63817,22.30933,0.00802,1
1472,-117.51240,-6.43671,0.00375,1
1473,3.76811,4.49546,0.02102,1
1474,-143.19456,-12.46283,-0.01140,1
1475,72.59102,5.89214,0.00013,1
1476,-102.83379,-2.85190,0.01334,1
1477,21.20225,-3.71512,-0.00831,1
1478,-138.63573,-1.52098,0.02885,1
1479,125.09710,1.88724,-0.01497,1
1480,91.67859,3.86024,0.00479,1
1481,-161.21191,-7.12021,0.00283,1
1482,-63.66692,-10.19333,-0.01971,1
1483,-63.55203,2.89712,0.02645,1
1484,-43.30537,-2.00065,0.00531,1
1485,-47.85449,4.96850,0.02584,1
1486,24.67098,-6.37172,-0.01640,1
1487,226.10174,18.32020,0.02375,1
1488,19.48845,4.02501,0.01695,1
1489,-28.72270,5.27345,0.02241,1
1490,99.20071,10.20768,0.02000,1
1491,-121.37658,6.52404,0.05312,1
1492,-134.36749,-5.93952,0.01252,1
1493,245.98190,15.28427,-0.00772,1
1494,-243.07465,-20.84930,-0.02660,1
1495,-59.32281,9.54391,0.05506,1
1496,-191.01582,-6.03487,0.01384,1
1497,-200.88339,-2.53221,0.03000,1
1498,-199.67881,-4.70087,0.02467,1
1499,-332.23904,-12.57967,0.03398,1
1500,-23.08338,-10.04851,-0.02408,1
1501,-219.82234,-12.61566,0.00312,1
1502,-141.15973,-3.89292,0.01651,1
1503,-234.81854,-7.16259,0.01950,1
1504,-21.83638,6.31796,0.03342,1
1505,-71.83595,-4.85660,-0.00890,1
1506,145.34564,3.31962,-0.01495,1
1507,97.36685,2.79893,-0.00421,1
1508,83.81126,2.63304,-0.00095,1
1509,-18.12857,2.40822,0.00954,1
1510,86.16678,12.10540,0.01530,1
1511,8.76313,6.54785,0.02690,1
1512,1.15232,-3.26499,-0.02048,1
1513,13.55707,5.79577,0.00826,1
1514,52.38234,-1.06948,-0.00951,1
1515,-422.23736,-14.92915,0.04138,1
1516,-164.55244,-11.57226,-0.00467,1
1517,-206.95535,-5.10049,0.03207,1
1518,-314.78433,-13.02388,0.03054,1
1519,111.78378,8.04911,0.00656,1
1520,-341.83979,-22.55453,-0.00258,1
1521,-268.07218,-10.65379,0.02270,1
1522,-201.00126,-7.89481,0.01859,1
1523,152.40692,5.75045,-0.01107,1
1524,213.88543,-0.23705,-0.05913,1
1525,-89.13418,-9.71682,-0.02894,1
1526,68.62567,0.93353,-0.01043,1
1527,-161.79470,-14.88625,-0.01481,1
1528,-153.27433,-15.18214,-0.02830,1
1529,77.54595,6.73516,0.01033,1
1530,71.46156,-2.85885,-0.02891,1
1531,29.20114,-7.74287,-0.04301,1
1532,-44.41103,-3.79329,0.00221,1
1533,-117.50394,3.41427,0.03905,1
1534,9.29419,1.52319,-0.00755,1
1535,257.97958,4.06902,-0.03942,1
1536,214.68014,17.92338,0.02146,1
1537,-49.83811,-2.90141,0.00068,1
1538,193.09077,2.99117,-0.04217,1
1539,-70.31027,-6.51463,-0.00058,1
1540,-130.24131,-6.45258,-0.00052,1
1541,70.38275,-8.14505,-0.03653,1
1542,1.24855,-2.30240,-0.01607,1
1543,-226.87541,-4.36693,0.03915,1
1544,-261.03976,-15.29299,0.00899,1
1545,-9.82729,-7.16069,-0.02290,1
1546,-84.65139,-7.77107,-0.00220,1
1547,-54.88796,-3.28688,0.01636,1
1548,-160.88583,-9.66543,0.00024,1
1549,-126.41490,-4.23520,0.01885,1
1550,108.69373,11.79665,0.02048,1
1551,3.93717,-8.72668,-0.04452,1
1552,-146.87415,-4.95915,0.00335,1
1553,9.58526,-8.88302,-0.04133,1
1554,27.05310,-2.25338,-0.02262,1
1555,-278.78234,-15.47668,0.01533,1
1556,4.37692,1.80992,-0.00393,1
1557,-163.22836,-19.25862,-0.02701,1
1558,-39.70398,-2.08938,-0.00420,1
1559,379.72451,16.12198,-0.01737,1
1560,-377.88711,-8.05585,0.05629,1
1561,86.14682,4.90609,-0.00269,1
1562,73.17666,3.60122,-0.00898,1
1563,78.43472,6.07151,0.00393,1
1564,108.44117,10.16942,0.01086,1
1565,-105.46925,-6.10417,0.01368,1
1566,38.76800,1.63265,-0.00149,1
1567,43.41926,3.03056,0.00289,1
1568,165.11682,9.12329,-0.00283,1
1569,-70.07419,-3.46128,-0.00029,1
1570,-122.42244,-7.19225,-0.00084,1
1571,306.67917,12.95666,-0.01394,1
1572,62.25944,9.33335,0.01153,1
1573,360.09287,22.17820,-0.00226,1
1574,20.22330,-0.17679,-0.00973,1
1575,-251.10073,-8.94545,0.02083,1
1576,-4.55579,6.30849,0.02198,1
1577,71.18691,-1.27853,-0.02675,1
1578,108.03086,10.19436,0.01261,1
1579,-73.05693,-2.01220,0.00273,1
1580,6.34984,-4.68076,-0.01565,1
1581,262.00883,6.81711,-0.02381,1
1582,-126.13145,-1.73557,0.02461,1
1583,46.70923,-6.63128,-0.03700,1
1584,-26.44855,4.19153,0.02871,1
1585,127.90204,15.94714,0.02580,1
1586,48.04958,2.27381,-0.00816,1
1587,-1.17655,12.22476,0.04367,1
1588,34.12827,4.68952,0.00492,1
1589,71.51284,6.65825,0.01047,1
1590,184.99885,4.80412,-0.02800,1
1591,28.50132,6.46810,0.01993,1
1592,188.18833,14.80033,0.00357,1
1593,104.33876,6.80057,-0.00330,1
1594,-182.46383,-6.01733,0.01789,1
1595,60.77522,3.83495,0.00227,1
1596,-255.33166,-24.79666,-0.02811,1
1597,-38.63190,-2.32506,0.00334,1
1598,-115.53396,-8.36902,0.00821,1
1599,65.55351,-0.85883,-0.01892,1
1600,139.55722,8.75064,0.00523,1
1601,94.87192,7.56266,0.00557,1
1602,235.25849,16.15016,0.01017,1
1603,397.10405,13.67709,-0.04331,1
1604,-65.40746,-12.46042,-0.03182,1
1605,74.71232,3.73253,-0.01674,1
1606,137.10864,19.42953,0.04540,1
1607,-10.16506,0.54744,0.00422,1
1608,148.44292,4.95169,-0.01695,1
1609,-67.87811,-3.70648,0.01104,1
1610,424.75810,24.67665,-0.00535,1
1611,102.65163,5.57260,-0.00203,1
1612,293.28652,13.48499,-0.00495,1
1613,19.01813,-6.73041,-0.01723,1
1614,-183.08160,2.35630,0.04775,1
1615,1.99235,10.00933,0.02731,1
1616,15.80956,-0.62463,-0.01047,1
1617,-172.11711,-3.97142,0.02815,1
1618,211.92744,3.82708,-0.03303,1
1619,96.56706,4.01420,-0.00611,1
1620,251.75135,9.04133,-0.01651,1
1621,-164.03615,-4.11859,0.02504,1
1622,-61.65429,-2.03871,0.00372,1
1623,34.32157,-6.70903,-0.02255,1
1624,-154.77431,-18.81460,-0.05342,1
1625,-95.86398,-3.32713,0.00534,1
1626,117.13870,0.06430,-0.02521,1
1627,-223.31800,-9.29147,0.02110,1
1628,93.02071,4.19508,-0.00414,1
1629,365.74415,19.50301,-0.00361,1
1630,341.61562,27.53143,0.01736,1
1631,219.46403,2.76064,-0.03036,1
1632,144.93955,3.30308,-0.02042,1
1633,45.98737,1.96770,-0.00996,1
1634,-318.84741,-14.31587,0.01712,1
1635,168.00603,9.72649,0.01055,1
1636,149.34625,1.85399,-0.02386,1
1637,172.04535,15.17266,0.01959,1
1638,79.51042,17.08989,0.04678,1
1639,-39.35519,-3.67236,0.00420,1
1640,82.74657,1.16329,-0.01674,1
1641,-169.17275,-2.48122,0.03030,1
1642,272.95123,15.89551,0.00738,1
1643,14.29022,8.40157,0.02234,1
1644,257.95064,18.04266,0.00543,1
1645,115.24532,0.37196,-0.02830,1
1646,325.70526,19.76927,0.00182,1
1647,-59.06945,5.92802,0.01866,1
1648,-114.30163,1.42412,0.02768,1
1649,49.45483,1.35534,-0.00545,1
1650,125.87253,11.20455,0.01152,1
1651,152.06730,9.99638,-0.00001,1
1652,-87.59410,7.55729,0.04029,1
1653,292.26478,8.09590,-0.03596,1
1654,54.76781,10.91912,0.02253,1
1655,67.34600,1.03103,-0.00758,1
1656,159.45906,6.48313,-0.01423,1
1657,559.53478,27.33601,-0.01893,1
1658,214.27903,2.34431,-0.04816,1
1659,-28.62361,5.74894,0.02682,1
1660,111.72457,3.24222,-0.02423,1
1661,-25.42231,-2.51894,-0.01008,1
1662,208.63629,-0.97440,-0.05474,1
1663,-91.44091,-11.77626,-0.02423,1
1664,-21.14782,-2.42427,-0.00550,1
1665,-96.16343,-1.66096,0.01514,1
1666,-231.36434,-2.39480,0.04117,1
1667,-43.46307,-2.87543,-0.00433,1
1668,-59.99702,4.71372,0.01944,1
1669,-367.88812,-22.60758,0.00216,1
1670,-120.17518,-4.23650,0.00471,1
1671,272.03984,2.65747,-0.05251,1
1672,-37.50560,3.38980,0.01180,1
1673,80.55734,3.57733,-0.01218,1
1674,117.52685,3.88377,-0.00704,1
1675,31.28027,0.31012,-0.00546,1
1676,53.03544,0.09381,-0.02115,1
1677,42.15889,2.16362,-0.00845,1
1678,-340.69148,-18.40187,0.01155,1
1679,-200.28641,-2.28905,0.04824,1
1680,-305.08542,-21.60111,-0.01673,1
1681,170.37966,6.59161,-0.01448,1
1682,-107.11720,-8.47666,0.00184,1
1683,272.55306,11.43692,-0.02990,1
1684,183.52112,1.89979,-0.03974,1
1685,175.29481,3.45507,-0.02564,1
1686,63.79071,-7.92790,-0.03988,1
1687,-115.89719,-2.33624,0.01916,1
1688,-238.26972,-8.36633,0.01732,1
1689,-270.59202,-11.09177,0.01938,1
1690,-101.86559,-5.28002,0.00266,1
1691,-164.24837,-21.40371,-0.04913,1
1692,-108.72817,-8.27679,-0.00905,1
1693,290.35979,5.97139,-0.04577,1
1694,-135.16355,-1.39278,0.01573,1
1695,133.57383,-0.70710,-0.03357,1
1696,-67.47067,-9.32307,-0.02389,1
1697,-200.73419,-16.00519,-0.01202,1
1698,-22.75863,-6.97828,-0.02598,1
1699,43.32277,0.48343,-0.00960,1
1700,-104.20613,-1.19466,0.01457,1
1701,-161.52081,-5.46699,0.02584,1
1702,-200.79062,-8.40890,0.00294,1
1703,-124.50987,-11.79289,-0.02245,1
1704,9.15907,-2.23917,-0.01244,1
1705,165.01721,2.51627,-0.03001,1
1706,4.46493,-9.73969,-0.04186,1
1707,12.71925,-10.94025,-0.03793,1
1708,-71.18182,-0.80109,0.01304,1
1709,5.86853,1.00130,0.00250,1
1710,-24.69202,1.40716,0.00377,1
1711,211.11132,13.82661,0.00390,1
1712,357.76811,4.87533,-0.07770,1
1713,138.60796,-3.17208,-0.04266,1
1714,-247.96135,-5.97276,0.01651,1
1715,70.98319,-3.91912,-0.02950,1
1716,-56.44657,2.10157,0.01852,1
1717,-35.73533,0.94993,0.00913,1
1718,18.08274,-3.73757,-0.01973,1
1719,12.49597,-0.94927,-0.00303,1
1720,92.01435,6.76064,0.00320,1
1721,44.04349,-8.61752,-0.03581,1
1722,413.15017,19.42152,-0.02329,1
1723,-179.66763,-14.36026,-0.02003,1
1724,-318.02901,-14.25280,0.02139,1
1725,102.05102,3.47268,-0.00426,1
1726,175.51654,14.11746,0.00980,1
1727,2.50142,-6.38330,-0.03119,1
1728,5.40478,1.35200,0.00006,1
1729,240.01701,8.72914,-0.01225,1
1730,29.33643,2.81584,-0.00410,1
1731,14.00610,3.56495,0.00814,1
1732,65.62757,-8.87811,-0.04784,1
1733,-60.41023,-11.90277,-0.03214,1
1734,-393.60938,-13.92607,0.02845,1
1735,-72.52579,-12.54635,-0.03787,1
1736,433.59321,27.97437,-0.00326,1
1737,92.97013,6.93127,-0.00311,1
1738,363.81821,13.26295,-0.02984,1
1739,-270.20290,-12.31786,0.01793,1
1740,-105.83392,-9.95813,-0.01735,1
1741,220.33214,12.38589,-0.00487,1
1742,65.16177,0.25437,-0.01517,1
1743,-18.65403,-0.87044,0.00176,1
1744,-183.16213,2.73476,0.05124,1
1745,-128.61819,-22.93003,-0.06418,1
1746,46.85987,13.45740,0.02748,1
1747,43.81625,-2.60843,-0.01096,1
1748,-232.88770,-14.57268,0.00403,1
1749,348.01844,11.40948,-0.04439,1
1750,-62.69278,3.17302,0.03447,1
1751,30.18677,10.04277,0.02829,1
1752,156.46397,11.14412,-0.00257,1
1753,32.51101,-9.17458,-0.05183,1
1754,42.59680,3.10581,-0.00222,1
1755,-331.93208,-19.52855,-0.00361,1
1756,-42.24445,1.15300,0.01722,1
1757,-40.27518,1.29391,0.00970,1
1758,-40.33979,-5.80064,-0.01592,1
1759,-154.41247,-3.75175,0.00667,1
1760,102.06003,-4.49531,-0.05475,1
1761,-212.93423,-12.27577,0.00602,1
1762,-267.23189,-13.28023,0.02266,1
1763,-207.19056,-8.92986,0.01313,1
1764,-287.45470,-5.73908,0.05222,1
1765,-22.16434,-1.65664,0.00458,1
1766,-277.37895,-14.82962,0.01059,1
1767,-275.83495,-9.48959,0.03088,1
1768,-116.91671,-10.15726,-0.01069,1
1769,139.54198,7.52776,-0.00198,1
1770,-135.09300,-8.74449,0.00620,1
1771,-193.05641,-8.16182,0.01749,1
1772,-179.05216,-1.58387,0.03909,1
1773,-4.86924,-1.69768,0.01434,1
1774,-166.11595,-6.68791,0.01394,1
1775,-161.73653,-17.43992,-0.03449,1
1776,176.18761,6.17618,-0.00702,1
1777,-153.43320,2.88817,0.05499,1
1778,-290.13576,-9.06013,0.02670,1
1779,83.91753,-2.63579,-0.02283,1
1780,-156.93354,-6.76455,0.02039,1
1781,-63.96129,-0.79034,0.01329,1
1782,-197.19689,-2.00331,0.03404,1
1783,39.91235,5.33320,0.00559,1
1784,-59.40094,1.56125,0.02338,1
1785,-182.98299,-3.41400,0.02639,1
1786,-33.51848,-6.03279,-0.01636,1
1787,181.84314,8.04788,-0.00239,1
1788,-2.83513,-1.49502,-0.00159,1
1789,-207.26097,-7.23124,0.01673,1
1790,-50.94392,-3.84268,-0.00666,1
1791,-408.93112,-18.24679,0.02466,1
1792,47.20803,13.77563,0.04883,1
1793,-189.13444,-6.60241,0.02171,1
1794,-242.56016,-12.46903,0.00593,1
1795,85.16276,6.51332,0.00097,1
1796,-116.32112,-2.22763,0.02075,1
1797,184.93004,11.95877,0.00354,1
1798,-223.85490,-9.55155,0.01623,1
1799,-124.78686,-17.27185,-0.04121,1
1800,-113.55958,-0.85485,0.02841,1
1801,-89.94967,-4.83748,0.00484,1
1802,-10.58723,0.51338,0.01758,1
1803,-46.35092,4.41445,0.02818,1
1804,-83.16422,-10.64263,-0.00662,1
1805,4.15308,5.85807,0.02930,1
1806,23.40165,5.75513,0.01781,1
1807,-93.48031,9.61970,0.05683,1
1808,48.76261,-4.29712,-0.01951,1
1809,-140.86452,3.68832,0.05312,1
1810,-123.45559,-4.08222,0.02013,1
1811,-75.14427,-2.52681,0.00746,1
1812,-45.05705,6.55550,0.03233,1
1813,44.97288,1.11020,-0.01395,1
1814,-77.88831,-8.39214,-0.01364,1
1815,-277.00430,-11.03772,0.01582,1
1816,-347.64945,-15.43676,0.02728,1
1817,-20.24938,9.71579,0.04378,1
1818,82.11581,0.21680,-0.02635,1
1819,-37.43432,-9.76651,-0.02004,1
1820,-31.55892,-3.18315,-0.00209,1
1821,-182.85355,-12.47771,0.00991,1
1822,-147.24872,-7.64869,0.00013,1
1823,94.04548,15.33410,0.03728,1
1824,-264.19786,-11.79527,0.01667,1
1825,-195.71591,-6.95178,0.00774,1
1826,-42.92573,-6.36577,-0.01618,1
1827,186.97654,13.09561,0.00350,1
1828,-114.70124,-5.53461,-0.00013,1
1829,411.63368,32.51459,0.03183,1
1830,24.16169,-6.76755,-0.01593,1
1831,-84.07378,-4.65179,0.00699,1
1832,-287.55128,-10.56926,0.03209,1
1833,-13.13622,-1.93948,-0.01039,1
1834,297.84040,19.60940,0.00501,1
1835,170.32225,7.61964,-0.00903,1
1836,-584.99365,-21.43178,0.05248,1
1837,-121.55136,-2.99736,0.02173,1
1838,-103.70285,-8.29454,-0.00482,1
1839,-410.08551,-5.67889,0.07631,1
1840,104.08676,2.39529,-0.01384,1
1841,-29.60676,1.08988,0.01427,1
1842,-79.88829,-0.52479,0.02228,1
1843,-53.40403,-1.92814,0.01077,1
1844,69.04760,3.82546,0.00664,1
1845,-55.49045,-5.27850,-0.00750,1
1846,-64.05173,-4.24518,0.00391,1
1847,-191.79651,-5.14654,0.02491,1
1848,-26.95964,2.45343,0.02295,1
1849,-133.22914,-9.04304,0.01090,1
1850,-32.77846,-2.31573,-0.00168,1
1851,-234.62079,-13.73068,0.00510,1
1852,-159.45674,0.83272,0.03626,1
1853,-123.34725,2.61753,0.03019,1
1854,-72.87373,1.14041,0.01744,1
1855,-176.65321,-6.64764,0.01675,1
1856,112.33739,6.94158,-0.00510,1
1857,-199.08694,-13.77917,-0.00472,1
1858,-154.95939,-6.66730,0.00451,1
1859,22.25319,-3.14311,-0.02071,1
1860,-43.01178,-0.00230,0.01871,1
1861,167.97743,0.31647,-0.04210,1
1862,-78.33508,-9.92644,-0.02203,1
1863,131.79129,10.87977,0.00671,1
1864,378.75734,16.17165,-0.03012,1
1865,-164.01303,0.37841,0.03088,1
1866,239.43317,14.60223,-0.00454,1
1867,53.82869,-4.64249,-0.04044,1
1868,303.02572,17.93707,0.00853,1
1869,-174.69574,0.42376,0.04115,1
1870,177.81380,9.43526,-0.01153,1
1871,-147.12159,-16.62718,-0.03634,1
1872,-295.18390,-12.42939,0.01537,1
1873,99.89162,6.71398,0.00472,1
1874,137.14213,4.65309,-0.02969,1
1875,255.09102,5.71048,-0.04008,1
1876,-319.00654,-8.96713,0.03574,1
1877,180.90323,18.48796,0.02591,1
1878,71.75333,1.77800,-0.00965,1
1879,83.76114,7.47858,-0.00839,1
1880,-83.17238,-7.85457,-0.01187,1
1881,-16.74621,-0.45521,0.00049,1
1882,-39.72756,-11.39806,-0.02395,1
1883,-89.63603,-13.34201,-0.03419,1
1884,341.34187,15.67625,-0.01754,1
1885,-207.70335,-10.27084,0.00088,1
1886,-151.11416,-1.36414,0.03464,1
1887,-172.98769,-12.71196,-0.01634,1
1888,82.61811,4.81208,-0.00555,1
1889,29.72797,-0.39883,-0.02245,1
1890,28.15613,-7.22141,-0.01881,1
1891,65.08803,-0.60955,-0.02738,1
1892,-206.95406,-12.68335,-0.00764,1
1893,-202.64874,-9.17920,0.00700,1
1894,-79.17772,-7.97203,-0.00985,1
1895,-21.37740,-1.16256,0.00135,1
1896,17.71419,-3.39420,-0.01635,1
1897,281.67049,8.13938,-0.03936,1
1898,213.96948,2.85221,-0.04527,1
1899,-8.90664,-7.70771,-0.03268,1
1900,-377.85254,-10.19028,0.02904,1
1901,-231.91608,-10.21474,0.01368,1
1902,-66.24049,-14.57927,-0.04199,1
1903,-35.17201,0.24240,0.00612,1
1904,-53.19680,-0.88451,-0.00212,1
1905,101.23384,4.51517,-0.01304,1
1906,-53.34883,-14.62858,-0.03505,1
1907,238.80763,7.73412,-0.02348,1
1908,183.40123,5.24230,-0.02907,1
1909,23.63446,-8.32597,-0.03893,1
1910,158.58938,4.55428,-0.03256,1
1911,177.82687,4.80459,-0.02218,1
1912,13.17636,2.48280,0.01185,1
1913,-175.73709,-4.04958,0.02531,1
1914,-219.23858,-19.10585,-0.03757,1
1915,-124.17777,-16.71960,-0.04279,1
1916,-21.63041,-5.49122,-0.02119,1
1917,-70.20216,-6.81920,-0.01236,1
1918,-231.43287,-3.70829,0.03795,1
1919,302.91930,1.25627,-0.07271,1
1920,-13.73363,-11.00715,-0.03806,1
1921,-359.18672,-10.29172,0.04322,1
1922,-444.12570,-18.01601,0.03734,1
1923,115.60893,3.61660,-0.01655,1
1924,42.62896,10.31783,0.03320,1
1925,-228.64156,-13.48501,0.00565,1
1926,-168.14328,-0.50716,0.03767,1
1927,-170.98566,-6.53437,0.00785,1
1928,61.11322,-1.11234,-0.01835,1
1929,-105.10280,0.23087,0.01661,1
1930,-55.01757,0.49837,0.01025,1
1931,-53.39128,-8.17150,-0.02799,1
1932,-67.44812,-5.76790,-0.00976,1
1933,62.38346,-5.62100,-0.03114,1
1934,-210.08130,-8.53944,0.01976,1
1935,-170.95129,-11.14393,-0.00240,1
1936,134.76243,3.63221,-0.01698,1
1937,-103.83795,-3.23561,0.00127,1
1938,-241.94751,-11.59869,0.01341,1
1939,101.09370,9.43855,-0.00092,1
1940,-109.47691,-9.22012,-0.01339,1
1941,259.37060,10.17283,-0.02609,1
1942,-183.98965,-9.17337,0.01287,1
1943,-355.09817,-12.75931,0.02043,1
1944,-28.89913,2.29495,0.01083,1
1945,2.62463,-9.73035,-0.03620,1
1946,76.62634,4.53527,-0.00615,1
1947,-429.35532,-23.86554,0.00425,1
1948,-344.59081,-18.34265,-0.00787,1
1949,-228.89475,-8.42372,0.03160,1
1950,327.77825,9.35256,-0.03911,1
1951,-217.79385,-17.58355,-0.02355,1
1952,-55.69417,-9.23571,-0.02503,1
1953,-240.22014,-9.87515,-0.00391,1
1954,269.17573,7.99962,-0.02876,1
1955,-120.07454,-13.41966,-0.02530,1
1956,93.60097,-12.57659,-0.07704,1
1957,146.13928,-5.20340,-0.05840,1
1958,-27.25433,-1.61171,-0.00207,1
1959,-99.61727,-13.67140,-0.03730,1
1960,-19.38747,-5.46196,-0.01952,1
1961,284.92512,22.89107,0.02476,1
1962,81.59451,11.45717,0.03373,1
1963,225.34989,16.41723,0.01546,1
1964,-75.30631,6.05689,0.04233,1
1965,65.20922,1.01179,0.00520,1
1966,68.74692,-4.23134,-0.03241,1
1967,216.51068,16.69535,0.01808,1
1968,205.55158,16.30996,0.01254,1
1969,44.30033,4.21000,0.00845,1
1970,-24.17791,-2.17946,0.00667,1
1971,-26.83545,4.19432,0.02015,1
1972,-350.62936,-12.74785,0.03532,1
1973,34.97673,5.14834,0.01340,1
1974,-184.32733,-6.97516,0.01844,1
1975,-41.83439,5.45753,0.04126,1
1976,-8.93354,2.24364,0.01976,1
1977,-129.65581,-0.06575,0.03633,1
1978,-10.73648,4.36811,0.02837,1
1979,22.91195,3.29745,0.00471,1
1980,224.89509,15.48567,0.00653,1
1981,76.02375,-0.10233,-0.00801,1
1982,137.52625,9.31257,0.00912,1
1983,-138.08169,5.57821,0.05326,1
1984,233.51867,-5.15023,-0.05629,1
1985,-18.58877,2.09991,0.01616,1
1986,-400.18365,-12.68914,0.04485,1
1987,-77.88981,7.22697,0.05285,1
1988,-145.21050,-11.97668,-0.01593,1
1989,-107.30962,-2.69540,0.01816,1
1990,-219.72120,-15.46746,-0.00831,1
1991,-143.62105,-7.48034,0.01259,1
1992,170.66976,2.01113,-0.02427,1
1993,269.78322,11.46235,-0.00952,1
1994,-352.94668,-12.21770,0.02587,1
1995,75.82761,13.02323,0.03110,1
1996,-61.29266,-0.27192,0.01332,1
1997,226.39516,8.12512,-0.01082,1
1998,-261.25421,-4.43491,0.05279,1
1999,122.57522,7.97289,0.01201,1
2000,104.38780,7.92255,0.00086,1
2001,165.34773,9.75673,0.00826,1
2002,-221.27794,-9.09274,0.01630,1
2003,58.77731,-2.49907,-0.01498,1
2004,116.63394,8.39183,0.01253,1
2005,-185.75053,-9.59186,0.00397,1
2006,244.39309,11.21865,-0.00611,1
2007,-108.96488,-8.69168,0.00434,1
2008,43.51717,4.71901,0.00889,1
2009,174.83630,13.01444,0.01740,1
2010,-456.82686,-18.53599,0.04792,1
2011,10.86048,6.76348,0.02811,1
2012,408.35059,15.74706,-0.03130,1
2013,-89.05745,-10.05101,-0.01629,1
2014,57.51431,-5.64838,-0.04123,1
2015,266.74153,13.08267,-0.00841,1
2016,296.02563,16.83515,-0.00290,1
2017,36.07970,-2.79642,-0.01477,1
2018,248.95996,1.15740,-0.04795,1
2019,-16.05877,5.97274,0.03012,1
2020,284.47592,20.98772,0.00854,1
2021,400.30467,18.93416,-0.01930,1
2022,308.97559,10.30604,-0.02813,1
2023,120.38370,-6.05223,-0.04326,1
2024,178.94523,8.05309,-0.01739,1
2025,-17.51844,-0.35320,-0.00070,1
2026,123.96902,11.04881,0.01050,1
2027,-168.09062,-13.15858,-0.00883,1
2028,-21.29371,-5.31948,-0.02128,1
2029,-234.75202,-9.80364,0.00356,1
2030,-15.92737,-3.98295,-0.01100,1
2031,265.99916,4.74371,-0.05055,1
2032,-20.77063,-14.57568,-0.05009,1
2033,97.23152,0.07304,-0.01621,1
2034,334.20928,14.59685,-0.01847,1
2035,-164.82620,-10.97841,-0.00431,1
2036,155.41192,5.27332,-0.02055,1
2037,-18.28009,-7.70549,-0.03248,1
2038,203.39017,14.28680,0.00065,1
2039,151.45927,-4.32980,-0.04561,1
2040,208.88930,4.76545,-0.02592,1
2041,140.18192,0.73522,-0.02872,1
2042,203.33273,0.98289,-0.03978,1
2043,-255.79870,-17.63915,-0.01090,1
2044,-23.24430,-11.29817,-0.02893,1
2045,-80.58118,-2.91714,0.00435,1
2046,226.01031,5.26335,-0.03220,1
2047,349.00334,12.35879,-0.03417,1
2048,174.86171,10.51569,-0.00453,1
2049,91.66022,2.81190,-0.01328,1
2050,359.36381,11.39113,-0.03544,1
2051,157.31682,2.21029,-0.03163,1
2052,421.04895,12.00078,-0.04397,1
2053,121.78012,-0.76008,-0.02773,1
2054,7.23606,1.46067,0.00299,1
2055,-47.50459,-2.91837,0.00454,1
